longitude,latitude,time,vel_x,vel_y
42.44103781467205,-76.4857558606736,2023-04-28 13:58:14+00:00,-8.242417639377221e-05,0.00015933101605761633
42.44115155665811,-76.48506779599896,2023-04-28 13:58:15+00:00,0.0001017258364818418,-1.8086426332681116e-05
42.441034708952756,-76.48499408474973,2023-04-28 13:58:16+00:00,0.0001223349041412858,0.00014320429125662835
42.44158390671558,-76.48406453518531,2023-04-28 13:58:18+00:00,7.33105723145936e-05,2.261834430855708e-06
42.44191959154188,-76.48488273742237,2023-04-28 13:58:19+00:00,7.260623292948794e-05,0.00022243362725036847
42.44143362382628,-76.48485169805855,2023-04-28 13:58:21+00:00,9.744766809226114e-05,0.0002518342945053017
42.44166983048836,-76.48465069971708,2023-04-28 13:58:24+00:00,2.223164273222489e-06,0.00010316630681214545
42.44164602363288,-76.4847261261144,2023-04-28 13:58:28+00:00,-0.00016662172947648864,8.198337427068221e-05
42.44220022636206,-76.48386882232586,2023-04-28 13:58:29+00:00,8.651132259385273e-05,0.0004019301358052545
42.441548253810375,-76.48470693465079,2023-04-28 13:58:33+00:00,0.00013681775335555135,2.0036719510205657e-05
42.44114185693191,-76.48385147506207,2023-04-28 13:58:35+00:00,3.0389721237200798e-05,0.00016177261841696588
42.44140654022968,-76.4838898835658,2023-04-28 13:58:37+00:00,9.671963947970936e-05,-7.022767540664293e-05
42.4419275228172,-76.48427926786468,2023-04-28 13:58:40+00:00,0.00012738422182752946,0.00013909889119413614
42.440928299511334,-76.48354823107873,2023-04-28 13:58:42+00:00,-0.0001312124766694544,-7.001139562390617e-05
42.44194406054724,-76.48409925342757,2023-04-28 13:58:43+00:00,-8.160063354718732e-06,-1.764043261663044e-05
42.44108834070332,-76.48388317164166,2023-04-28 13:58:45+00:00,-4.3055362506387864e-05,3.1110806709540225e-05
42.44158898526327,-76.48248093764009,2023-04-28 13:58:47+00:00,0.00010081864188879981,0.00027685352991418965
42.44093826543169,-76.4826117588943,2023-04-28 13:58:50+00:00,3.207888297300411e-05,-7.822805606762814e-05
42.441465306329675,-76.48344855913084,2023-04-28 13:58:51+00:00,4.832751326951337e-05,-1.0228855450049188e-05
42.4412057532242,-76.48301271245003,2023-04-28 13:58:54+00:00,-5.989905089887674e-05,4.1346935504907115e-05
42.4405884236993,-76.48367924343474,2023-04-28 13:58:55+00:00,-0.00016042247687005244,0.00012397915296518333
42.440713567468116,-76.48324496883752,2023-04-28 13:58:58+00:00,0.00012392737264850268,-6.563631010529482e-05
42.44086839482673,-76.48292257021413,2023-04-28 13:58:59+00:00,-0.0002455016003133218,0.0003919249354506099
42.44020623896645,-76.48287736623863,2023-04-28 13:59:04+00:00,3.844134581140109e-06,-8.985558716052288e-05
42.44123532321119,-76.48275172756732,2023-04-28 13:59:05+00:00,-0.0002066118873239887,0.00017607899106834927
42.44166911306261,-76.48186914677602,2023-04-28 13:59:08+00:00,-4.8025157226609257e-05,5.970649573937552e-06
42.44084872811961,-76.48225884767712,2023-04-28 13:59:11+00:00,6.683819602397047e-05,1.0704817129395083e-05
42.44131964473197,-76.48222044475048,2023-04-28 13:59:14+00:00,-4.986176998066713e-05,0.0001867317460759931
42.44109498910069,-76.48224486317551,2023-04-28 13:59:18+00:00,5.133170119418703e-05,0.00011281941471403987
42.44127968264444,-76.48183207373094,2023-04-28 13:59:19+00:00,-6.078090031787819e-05,0.00023823033718105752
42.44090115130161,-76.48143358032252,2023-04-28 13:59:24+00:00,-3.56592917878823e-05,0.00012339259721644877
42.441796085711225,-76.4820767868236,2023-04-28 13:59:25+00:00,-0.00014467993966060607,0.00034024333611915443
42.44078881154539,-76.48124878855097,2023-04-28 13:59:30+00:00,0.00024771499010205943,-7.69658587199746e-05
42.44052114952169,-76.48228783940354,2023-04-28 13:59:31+00:00,-3.5175743613796916e-05,2.1803501483207033e-05
42.44099504030145,-76.48189491908211,2023-04-28 13:59:33+00:00,0.0002153634801226258,-0.00011065524176594621
42.44087900879244,-76.48135870635028,2023-04-28 13:59:34+00:00,-1.1719142449902298e-05,0.00021534067275916233
42.44127254827148,-76.48087483838806,2023-04-28 13:59:38+00:00,3.665720871695537e-05,0.00019585661106549346
42.4403499357424,-76.480544070047,2023-04-28 13:59:39+00:00,-6.634257639570167e-05,-2.6637007785940765e-05
42.4415865514065,-76.48025711692786,2023-04-28 13:59:43+00:00,-0.00012846677053971514,0.00016982028961569354
42.440641826253724,-76.48027790463209,2023-04-28 13:59:47+00:00,-2.5125484978994326e-05,0.00035919164063334815
42.441060660047114,-76.47926973665167,2023-04-28 13:59:52+00:00,-3.119523669882645e-05,4.0214496530991485e-05
42.44052763260275,-76.4797124088617,2023-04-28 13:59:53+00:00,-0.00010186243307393482,0.00024605503700185965
42.441417912015204,-76.4793735561514,2023-04-28 13:59:58+00:00,2.9270692590424986e-05,-1.3211552856865004e-06
42.44049781509293,-76.48017100966865,2023-04-28 14:00:01+00:00,5.575163327378286e-06,0.0003657749635722775
42.441207835339696,-76.47959514017082,2023-04-28 14:00:03+00:00,-0.00012729215626533082,0.0001569181943019518
42.44124689228086,-76.48031994084602,2023-04-28 14:00:08+00:00,-3.260504907796637e-05,0.00017583804507658788
42.44063228850132,-76.47852659004168,2023-04-28 14:00:09+00:00,-4.5549811941862045e-05,2.524216476502793e-05
42.44113015892452,-76.47953200019498,2023-04-28 14:00:15+00:00,-2.5275686210854687e-05,6.639090147309137e-05
42.44029692070492,-76.47971760862461,2023-04-28 14:00:16+00:00,-1.6400190731968568e-05,0.0001585804099063575
42.44116025224946,-76.47855832857638,2023-04-28 14:00:19+00:00,-0.00016387541193212633,0.00024068503142844064
42.44145195570721,-76.47908694343711,2023-04-28 14:00:25+00:00,-5.994865471934295e-05,6.413334462736533e-05
42.44048710506698,-76.47844814816247,2023-04-28 14:00:26+00:00,-8.051076377028156e-05,0.0004484555500372274
42.44156928722894,-76.47835384455917,2023-04-28 14:00:31+00:00,0.0001180610469803496,0.0002443131227502091
42.44175295755978,-76.47896206260437,2023-04-28 14:00:33+00:00,-6.632991598920821e-05,0.0001760371373756068
42.441710822341435,-76.4785818983503,2023-04-28 14:00:35+00:00,3.402344568860701e-05,0.0002288459032636749
42.442082772319004,-76.47793660394865,2023-04-28 14:00:41+00:00,0.00011301553908171143,0.0001434173598506639
42.440466747249395,-76.4776763605194,2023-04-28 14:00:47+00:00,-3.403310943343485e-05,0.00019551529246076402
42.44100520054189,-76.47825804825341,2023-04-28 14:00:49+00:00,-0.00011446125022520273,-6.362681405181501e-05
42.44082480349649,-76.47785513685369,2023-04-28 14:00:54+00:00,8.83664694686301e-05,2.6173237360129647e-05
42.440465131532804,-76.47826534478558,2023-04-28 14:01:00+00:00,1.6451216717264464e-05,2.707564753244536e-05
42.440775498933974,-76.47842915279217,2023-04-28 14:01:05+00:00,-5.91580795070378e-06,-5.7467276025187635e-05
42.442074074267964,-76.47780045724048,2023-04-28 14:01:08+00:00,-0.00019545177444976844,0.00011587045569979127
42.44180039231564,-76.47844867112413,2023-04-28 14:01:13+00:00,7.956681528117591e-06,0.00016685862298762978
42.44033836602639,-76.4778927599835,2023-04-28 14:01:16+00:00,7.5295910103892964e-06,0.0003124938819086348
42.44084442946863,-76.47805802299575,2023-04-28 14:01:21+00:00,-5.2318683300652994e-05,-7.368648522301568e-05
42.440980550136615,-76.47755302671067,2023-04-28 14:01:22+00:00,6.990851366055792e-05,0.00023444843319680682
42.44184598900529,-76.47833697214,2023-04-28 14:01:25+00:00,-0.00015323593002271983,3.55722386975542e-05
42.442085078959394,-76.47775859871801,2023-04-28 14:01:27+00:00,3.181024937073621e-05,0.0003626762663547148
42.441985473285975,-76.47628523921665,2023-04-28 14:01:33+00:00,2.2100431446804236e-05,7.390752875481427e-05
42.44136027170495,-76.4769153130249,2023-04-28 14:01:34+00:00,0.00021864166567344534,0.0004065060505659326
42.44131636505078,-76.47655697097386,2023-04-28 14:01:40+00:00,-4.992151457082156e-05,7.33059586439581e-05
42.44066996526712,-76.47647511495438,2023-04-28 14:01:42+00:00,-5.0703048908406234e-05,0.0001734037809652386
42.441805858976444,-76.47528240816114,2023-04-28 14:01:46+00:00,-1.673527421296118e-06,0.00018268282240374356
42.44071516518282,-76.47618864729527,2023-04-28 14:01:49+00:00,-9.7105134360645e-05,-0.00017257145145919308
42.440817120689225,-76.47625683419074,2023-04-28 14:01:50+00:00,-1.681405738301926e-05,0.0001937406012818757
42.4414613464187,-76.47597722689761,2023-04-28 14:01:53+00:00,-0.000228959002090909,9.893745538048723e-05
42.44158994117709,-76.4751490490036,2023-04-28 14:01:56+00:00,0.00014235054063567267,0.00010026318830520415
42.44017612705311,-76.47481842745351,2023-04-28 14:01:57+00:00,-8.472896861734184e-05,0.00017166302200743584
42.441010990860214,-76.4757427403377,2023-04-28 14:02:00+00:00,6.053947280226308e-05,2.756353873317171e-05
42.441391811378296,-76.47602662337437,2023-04-28 14:02:01+00:00,0.00013261197435075094,0.00027627219965820684
42.4417863701114,-76.47621071451115,2023-04-28 14:02:05+00:00,-9.863483549092746e-05,0.00010745447392651804
42.44085922700098,-76.4741128951673,2023-04-28 14:02:07+00:00,1.3723117094637972e-05,5.806220847363804e-05
42.44158569472928,-76.47456798116075,2023-04-28 14:02:11+00:00,-9.691170575125755e-05,-1.7191028060266965e-05
42.44186072682117,-76.47380404949233,2023-04-28 14:02:12+00:00,1.399978703359295e-06,-0.00018970471793568802
42.44196708168985,-76.47400743842518,2023-04-28 14:02:15+00:00,-0.000212507553726083,0.00018579599335999254
42.44062270614572,-76.47419065152324,2023-04-28 14:02:18+00:00,-8.028786297918311e-05,2.1567794739279166e-05
42.44085647969895,-76.47412980712937,2023-04-28 14:02:19+00:00,-7.128673929965445e-05,0.00017010209186531098
42.441260881331296,-76.47510280259401,2023-04-28 14:02:22+00:00,7.378332558707386e-05,0.0001947691805469324
42.44071944433685,-76.47458891177611,2023-04-28 14:02:26+00:00,-1.4164560946201083e-06,9.887358199080193e-05
42.441519016356786,-76.47391939585629,2023-04-28 14:02:27+00:00,9.515973268584796e-05,0.0001256768777620376
42.44186180686751,-76.47367337426697,2023-04-28 14:02:28+00:00,7.317807463852019e-05,0.00020220619285206225
42.44165280626139,-76.4736643722775,2023-04-28 14:02:31+00:00,-2.1372455426295107e-05,0.0002833021457476614
42.44242052465353,-76.47305785229139,2023-04-28 14:02:34+00:00,-7.902416081762015e-05,5.0590253749053245e-05
42.44104630405333,-76.4734518032854,2023-04-28 14:02:36+00:00,4.467038680849563e-05,9.93399178843635e-05
42.44081290360311,-76.47379712225363,2023-04-28 14:02:40+00:00,-4.243729434716633e-05,8.800344609402364e-05
42.44075669088606,-76.47376669297314,2023-04-28 14:02:44+00:00,2.13350723856704e-05,0.00019492224039443644
42.441959127457245,-76.47350469282837,2023-04-28 14:02:48+00:00,0.00011782624482041704,2.6181842710036138e-05
42.442628047553114,-76.4721284667299,2023-04-28 14:02:51+00:00,-0.00014215212976953414,0.0002559373314922131
42.441486280551544,-76.4726846581134,2023-04-28 14:02:53+00:00,0.00025591505712988096,0.00030433710362468794
42.441321322670476,-76.47148982821913,2023-04-28 14:02:57+00:00,0.00010490725184595113,0.00012731602661134248
42.44147536672954,-76.47313018786028,2023-04-28 14:03:01+00:00,0.00016193814798245122,0.00022355201482202362
42.44165617095109,-76.4720197727762,2023-04-28 14:03:03+00:00,-0.00010631823715052633,0.000182326975999272
42.44036564195804,-76.47242477233428,2023-04-28 14:03:10+00:00,0.00017707171422301962,0.00010610247503292262
42.44137603953145,-76.47134030190387,2023-04-28 14:03:12+00:00,-0.0001426809821126755,0.0001965704855793518
42.441918005467464,-76.47132484529021,2023-04-28 14:03:18+00:00,5.8793172478173085e-05,0.00018654854700532366
42.44140965368884,-76.47131654229005,2023-04-28 14:03:20+00:00,-1.7419850908412037e-05,0.00010055562800392304
42.44068070140129,-76.47170539727318,2023-04-28 14:03:24+00:00,0.00011190986534645441,0.00017063161615755567
42.440168274899975,-76.47215585429149,2023-04-28 14:03:27+00:00,-2.991119915347805e-05,0.00012773599668342142
42.44136419648088,-76.4712660612251,2023-04-28 14:03:29+00:00,-6.189353614492692e-05,0.0004654627248135766
42.44086018086802,-76.4705093819294,2023-04-28 14:03:38+00:00,-0.00012706131740699802,0.00020016537775523506
42.44131413265243,-76.46968086169184,2023-04-28 14:03:43+00:00,5.587965308073911e-05,-0.00019033137155716095
42.44031325918583,-76.46969894216815,2023-04-28 14:03:45+00:00,0.00010080751177361009,-9.783859796452453e-05
42.44167869900066,-76.46991229147993,2023-04-28 14:03:47+00:00,-2.450486482854257e-05,4.431252944940794e-05
42.44140228379019,-76.47049022663835,2023-04-28 14:03:51+00:00,-7.972670731805779e-05,-0.00010855156276816654
42.44130556152441,-76.4705605459018,2023-04-28 14:05:28+00:00,8.233949261527457e-05,0.00012886952593499617
42.441905217137354,-76.46967823760863,2023-04-28 14:05:32+00:00,0.00023271899507702385,7.782560335714468e-05
42.44095718068868,-76.47042574100897,2023-04-28 14:05:33+00:00,0.0001506972067051651,1.5715158803607096e-05
42.4418430806679,-76.47019517256884,2023-04-28 14:05:37+00:00,1.269430539968831e-05,1.5100615980471858e-05
42.44176862390912,-76.4703381304853,2023-04-28 14:05:38+00:00,0.0001450558551117933,1.5835707197160302e-05
42.441332781180556,-76.47039715430658,2023-04-28 14:05:41+00:00,0.00015672255233051215,-2.7819565122954704e-05
42.442510078085974,-76.46979237242464,2023-04-28 14:05:42+00:00,0.00020096213138499179,-6.240218636498557e-06
42.44150383464756,-76.47107892316657,2023-04-28 14:05:43+00:00,1.6369370362088076e-06,0.0002422312148428687
42.44177416441874,-76.4701631115972,2023-04-28 14:05:45+00:00,-7.410317408431603e-05,0.00019581132415365132
42.441216740016316,-76.47056954473915,2023-04-28 14:05:47+00:00,-5.154192447424358e-05,0.00012093581062767769
42.44200312941695,-76.4700439887837,2023-04-28 14:05:49+00:00,9.120274750262989e-05,-0.00011992138213286451
42.44253264763582,-76.47090082523745,2023-04-28 14:05:50+00:00,-0.00011377474623534118,0.00025015437554949183
42.44282077915109,-76.47000281141072,2023-04-28 14:05:51+00:00,0.00020970151058126186,-6.005514945914747e-05
42.44191445777957,-76.47026948758227,2023-04-28 14:05:53+00:00,-2.8625232274789305e-05,4.054289430515481e-05
42.442699130567156,-76.46965224941997,2023-04-28 14:05:56+00:00,0.00016947535838905792,6.813235541568986e-05
42.442595118543124,-76.46995958642066,2023-04-28 14:05:58+00:00,-1.105825009525317e-05,-1.9838103761936504e-05
42.44292741362706,-76.47029328555212,2023-04-28 14:06:00+00:00,4.3918135866917606e-05,5.993275063736466e-05
42.442499139117004,-76.46947949118712,2023-04-28 14:06:01+00:00,-5.5067698433643446e-05,0.0001554356513197991
42.44264073588849,-76.46969253611438,2023-04-28 14:06:02+00:00,9.238873861395733e-05,-2.0276411612826675e-05
42.44215237878827,-76.46987622469699,2023-04-28 14:06:03+00:00,-8.241367093434451e-05,7.450738630937267e-05
42.44234017017673,-76.47010046935135,2023-04-28 14:06:04+00:00,-0.00012962843174610706,3.1882640251334863e-06
42.44228229047468,-76.46926057424288,2023-04-28 14:06:06+00:00,1.7132960252154062e-05,0.00018173474795071988
42.44280003448517,-76.46971392289105,2023-04-28 14:06:07+00:00,-0.00013231527748584884,1.3993615340742356e-05
42.443253331925455,-76.4689802206367,2023-04-28 14:06:08+00:00,-0.00016053169975367997,0.000545697971177515
42.44211222438926,-76.46857514927262,2023-04-28 14:06:13+00:00,-9.828466062979303e-05,0.0005153372237359548
42.44221176375473,-76.46844779186016,2023-04-28 14:06:18+00:00,-5.564107124636395e-05,0.0002577297980916274
42.44148343443672,-76.46901569698808,2023-04-28 14:06:20+00:00,-0.0001481267567245051,0.00033819797681614125
42.443621695015466,-76.46823903578141,2023-04-28 14:06:25+00:00,-0.00019957403101536334,0.000462576808646195
42.442802653307766,-76.46686261269085,2023-04-28 14:06:31+00:00,4.5722282253765425e-05,0.0001252921344354667
42.44249090183538,-76.4674222920473,2023-04-28 14:06:32+00:00,-4.216412382794709e-05,6.730033335691668e-06
42.44136377404029,-76.46711826198519,2023-04-28 14:06:35+00:00,-0.00011117152166415696,3.865388014005277e-05
42.441829394380626,-76.46797798904264,2023-04-28 14:06:37+00:00,-8.469645718265868e-05,-3.3138864286107465e-05
42.44261183110917,-76.46773444711343,2023-04-28 14:06:38+00:00,5.6167783013808204e-05,0.00043858785633718085
42.44119461459271,-76.46700138597542,2023-04-28 14:06:44+00:00,4.934798011313364e-05,3.1676969583408976e-05
42.4420373547855,-76.46702881079312,2023-04-28 14:06:45+00:00,6.767958785577786e-05,0.00026445215601128357
42.442624352620115,-76.46624293641443,2023-04-28 14:06:49+00:00,6.39985045719126e-05,0.00017997656250075283
42.441235994674,-76.46613561088371,2023-04-28 14:06:51+00:00,-3.3374856037314665e-06,0.000548762699872401
42.44104227088569,-76.46632180121658,2023-04-28 14:06:57+00:00,-0.0003382272550736047,0.000432418207911805
42.44162032871576,-76.46601924701989,2023-04-28 14:07:00+00:00,-6.0133421149122664e-05,0.0006326290257120715
42.44096453703925,-76.46543075902862,2023-04-28 14:07:05+00:00,-3.970014822587617e-05,0.0003026095585873111
42.44165484647737,-76.46436344408879,2023-04-28 14:07:08+00:00,-0.00016093010646563545,0.0006253167117529224
42.44122088543452,-76.4631774933317,2023-04-28 14:07:17+00:00,1.4279676146000866e-06,0.00022765877243300964
42.44207209407738,-76.46396087558904,2023-04-28 14:07:20+00:00,-4.78664206139169e-05,0.00020517413617749636
42.44171210318979,-76.46311281794073,2023-04-28 14:07:23+00:00,-1.5196393017378738e-05,0.0006513341241821323
42.441750549058355,-76.46247083976554,2023-04-28 14:07:30+00:00,-0.00010399565303134074,0.00013520128492503826
42.44118070244627,-76.46231052576252,2023-04-28 14:07:34+00:00,-7.111710649622332e-05,0.0004412525010561861
42.44124059678848,-76.46229335258539,2023-04-28 14:07:38+00:00,-4.464284425289124e-05,0.0001868980268153315
42.44089817384431,-76.46210742987003,2023-04-28 14:07:41+00:00,-9.690550100125166e-05,0.00035002824482995465
42.44214446937718,-76.46151007579424,2023-04-28 14:07:46+00:00,-8.703474761649681e-05,0.0005370276096977363
42.44139328469244,-76.46139497890674,2023-04-28 14:07:52+00:00,-4.472237780206799e-05,0.000105218253327729
42.441439123644706,-76.46079649442119,2023-04-28 14:07:54+00:00,6.0479292870353845e-05,0.0005372418338035991
42.440620288952275,-76.4613382479276,2023-04-28 14:07:59+00:00,-0.00013318715290096955,0.00034549171099251493
42.44095181546116,-76.46032431598174,2023-04-28 14:08:03+00:00,-0.00017903649991268358,0.00029954841044661513
42.4413002156659,-76.45945670538055,2023-04-28 14:08:07+00:00,1.4131766694812607e-06,0.0003213946100415302
42.44128116252435,-76.45905643259114,2023-04-28 14:08:11+00:00,-0.00017626038179250283,-5.207037604426716e-05
42.440527685253485,-76.45923530584962,2023-04-28 14:08:12+00:00,1.5701779605720628e-05,0.00032743039974750146
42.44089590865578,-76.45897196916333,2023-04-28 14:08:17+00:00,-0.0001627636228488407,0.00022733730756035916
42.4422594490989,-76.45853514191494,2023-04-28 14:08:22+00:00,-0.00011453677765394034,0.0003141145147795455
42.44213941452888,-76.45859436335272,2023-04-28 14:08:26+00:00,0.0002203975798386809,0.00044528333836591134
42.44189116454044,-76.45832074050591,2023-04-28 14:08:29+00:00,7.064520262272447e-05,0.00034060063610706094
42.44103478340624,-76.45755273023988,2023-04-28 14:08:33+00:00,0.00013075475070164927,0.0002766301704929939
42.441362477713675,-76.4575796427646,2023-04-28 14:08:37+00:00,2.0629613013809282e-05,-3.181501420699255e-07
42.44177481836937,-76.45724927735189,2023-04-28 14:08:38+00:00,-7.051939716869863e-05,0.0007968940026306695
42.440672220871164,-76.45728763565916,2023-04-28 14:08:47+00:00,-6.302508315108454e-05,0.00012047459106281643
42.442385861990054,-76.45641969100879,2023-04-28 14:08:48+00:00,-5.169525229721575e-06,0.0006013035134248794
42.441505702052815,-76.45556063870247,2023-04-28 14:08:54+00:00,-0.00017578825070055905,0.00025840551015414307
42.44139944762532,-76.45586030319504,2023-04-28 14:08:57+00:00,0.00012187825867395037,0.00022162656914565142
42.44188139191855,-76.45540298756661,2023-04-28 14:09:00+00:00,3.70775511662009e-05,0.00022233241450605033
42.441571909062496,-76.45575579980537,2023-04-28 14:09:03+00:00,-0.00016858794633799624,0.0006636944942658865
42.4413445102163,-76.45503858945143,2023-04-28 14:09:11+00:00,0.00018941133603680952,0.00043801674145466335
42.4408313936416,-76.45507888503467,2023-04-28 14:09:16+00:00,6.377474071495612e-05,0.00014603792682070724
42.44030022150907,-76.45365924564874,2023-04-28 14:09:18+00:00,3.319625979527671e-05,0.00031338693545251956
42.44192628827257,-76.45377501818375,2023-04-28 14:09:23+00:00,3.9592959935475655e-05,-4.1680630256896864e-05
42.442216312967275,-76.45433047261876,2023-04-28 14:09:24+00:00,3.3863859152570225e-05,-3.4180909364586157e-05
42.441023927087805,-76.4542252837183,2023-04-28 14:09:25+00:00,3.266333967383426e-05,0.00016253657669310147
42.44182514155183,-76.45401225182485,2023-04-28 14:09:27+00:00,9.02984023676553e-05,0.0003439333548239903
42.44214791381898,-76.45370272089878,2023-04-28 14:09:31+00:00,-0.00023570999312004404,0.00018438404468159548
42.442151329541794,-76.4533741415152,2023-04-28 14:09:32+00:00,-3.233658807363014e-05,0.0003964375505132894
42.44224036011596,-76.45216164572406,2023-04-28 14:09:38+00:00,6.75750745681983e-05,0.00010366042733837154
42.441507276451645,-76.45285160112174,2023-04-28 14:09:39+00:00,0.00013525498639880887,0.00018652849972449037
42.44159743516909,-76.452154215328,2023-04-28 14:09:44+00:00,5.556697728546321e-05,5.488558911201553e-05
42.441723852352006,-76.45216965873468,2023-04-28 14:09:46+00:00,-0.00011923009552503254,0.0003367428586426848
42.441126807582,-76.45252305378554,2023-04-28 14:09:52+00:00,-4.4285228019260395e-05,5.915833381845427e-05
42.4417956435044,-76.45215790466668,2023-04-28 14:09:53+00:00,-0.0001167618221688801,-3.852628258461623e-05
42.441520913215676,-76.45129387755972,2023-04-28 14:09:54+00:00,-3.224101263242297e-05,0.00029966104740531335
42.44054776139371,-76.45107962258244,2023-04-28 14:09:58+00:00,0.00010309238028143611,0.00033291514432011053
42.441369748029,-76.45112998373692,2023-04-28 14:10:02+00:00,3.167116747201979e-05,0.0002977280655058023
42.440885844762434,-76.45061782958066,2023-04-28 14:10:04+00:00,0.00015007632745193258,0.00017286016505093765
42.44192047116965,-76.4519699775874,2023-04-28 14:10:05+00:00,-0.00014813921196307707,0.00039618568038592405
42.44170215812695,-76.45036073189155,2023-04-28 14:10:10+00:00,-0.00026637643070361906,0.00019204259952863406
42.441579476446414,-76.44951590705428,2023-04-28 14:10:14+00:00,-6.995256469137161e-05,0.0005501523671415509
42.44166716340865,-76.44982867544007,2023-04-28 14:10:19+00:00,5.405649316848058e-05,-4.203896857904926e-05
42.441399439975804,-76.44954916364465,2023-04-28 14:10:20+00:00,-0.00014261501976687514,0.0003861041153141063
42.44171696757697,-76.44854092562623,2023-04-28 14:10:26+00:00,4.5823728976601154e-05,0.0004345701051044498
42.4417118862991,-76.44863974553674,2023-04-28 14:10:32+00:00,-7.30426686870117e-05,1.0826263897333532e-05
42.441497480680006,-76.4489698770558,2023-04-28 14:10:33+00:00,0.00015704567146033462,-1.0862927107604925e-07
42.440694691900674,-76.4493528600172,2023-04-28 14:10:36+00:00,1.1676111757912632e-05,6.561818615726848e-05
42.44121582057199,-76.44865054526935,2023-04-28 14:10:37+00:00,4.773709191996735e-05,-9.806192880243077e-05
42.44159378529943,-76.44845251445037,2023-04-28 14:10:39+00:00,5.218845340439383e-05,-7.649512858332719e-05
42.44110599485969,-76.44808574486133,2023-04-28 14:10:42+00:00,0.00039050047756789333,5.2684229311639216e-05
42.442290440843024,-76.44894113334537,2023-04-28 14:10:49+00:00,0.000492420131704592,9.448712930702944e-05
